biz_configuration_id,product_id,search_term,cluster_id,row_num
112,B092KGWS46,detroit lions gifts,1,4184
112,B08WR78NXY,childrens puzzles,1,4188
112,B07MW18WVW,adult puzzles 1000 pieces,1,4192
112,B07Q84M7CV,national parks game,1,4196
112,B092KJZ2JN,philadelphia eagles balloons,1,4200
112,B08G728QHK,cleveland browns gifts for men,1,4204
112,B08X4F4WX6,philadelphia eagles baby,1,4209
112,B08X4F4WX6,philadelphia eagles kids,2,4212
112,B07X529MJX,kansas city chiefs party supplies,1,4216
112,B0DXQY63XS,national parks game,1,4221
112,B0BC2VQRFT,new orleans puzzle,1,4224
112,B00LJZE9VG,pittsburgh penguins,1,4228
112,B073WLXZ7R,philadelphia eagles baby,1,4232
112,B08669SQTY,hockey games for boys 8-12,1,4236
112,B07J6ZJDNQ,dallas cowboys baby,1,4240
112,B07BFDS5PD,farm games,1,4245
112,B0CSPGP46Z,deck of cards themed,1,4248
112,B0CSPGP46Z,kids playing cards,2,4252
112,B0BMQ6Y5HY,united states puzzle,1,4256
112,B0BMQ6Y5HY,alaska puzzle,2,4260
112,B092KLQL1C,christmas vacation puzzle,1,4264
112,B08G6F61SX,philadelphia eagles tableware,1,4268
112,B092JT8NDT,national parks game,1,4273
112,B0996V9GB5,national parks game,1,4276
112,B00LJZE9XE,st louis blues,1,4280
112,B087SRLVYQ,national parks game,1,4284
112,B08NRL9VV8,chicago bears gifts for men,1,4288
112,B08WRVX9PY,funny puzzles for adults,1,4292
112,B0866BWZVC,coca cola gifts,1,4296
112,B08NRWVQCH,puzzle accessories for adults,1,4300
112,B0BC2WKXK9,dog playing cards,1,4304
112,B09V3J1MLP,300 large piece puzzles,1,4308
112,B09V3HSD33,tiger puzzle,1,4312
112,B07X52766P,dallas cowboys baby,1,4316
112,B09SVHL9JW,dallas cowboys baby,1,4320
112,B0723CG4KQ,dallas cowboys baby,1,4324
112,B099Q7JT1T,buffalo bills baby,1,4328
112,B09SVJW6ZG,buffalo bills baby,1,4332
112,B08FNPP1QV,steelers onesies for baby boy,1,4336
112,B082G2T3FZ,philadelphia eagles tableware,1,4340
112,B0075KRCYK,yellowstone puzzle,1,4344
112,B0BV9XJVK3,new york city puzzle,1,4348
112,B003ZKCOWY,phillies gifts,1,4353
112,B00BWX2J58,chicago cubs gifts,1,4356
112,B00BWX2J58,chicago cubs,1,4357
112,B00BWX2J58,chicago puzzle,2,4365
112,B00BWX2J58,chicago cubs baby,3,4369
112,B00CCE2USC,st louis cardinals gifts,1,4372
112,B00CCE2UUA,detroit tigers,1,4376
112,B00CCE2UUA,detroit tigers gifts,1,4377
112,B00CCE2UUA,tiger puzzle,2,4384
112,B00CCE2VKE,minnesota twins,1,4388
112,B00GS6ET3O,baltimore orioles,1,4392
112,B00IREEWWS,houston astros,1,4396
112,B00SF1G730,star wars puzzles 1000 pieces,1,4400
112,B01B6DQTWC,fox puzzle,1,4404
112,B01B6DTBTK,jigsaw puzzle glue clear,1,4409
112,B01B6DTBTK,glue for puzzles,1,4410
112,B01B6DTBTK,jigsaw puzzle glue,1,4415
112,B01B6DTBTK,puzzle glue and frame,2,4420
112,B01B6DTBTK,puzzle glue kit,3,4425
112,B01FNVHKJY,dodgers baby,1,4428
112,B01FNVHKJY,dodgers baby clothes,1,4429
112,B01FNVHKJY,la dodgers,2,4436
112,B01FNVHKJY,dodger gifts,3,4442
112,B01FNVHKJY,dodgers gifts,3,4445
112,B01FNVHKJY,los angeles dodgers,4,4449
112,B01FNVHKJY,raiders baby stuff,5,4453
112,B01LS5BYX2,steelers baby,1,4456
112,B01LS5BYX2,steelers baby apparel,1,4457
112,B01LS5BYX2,steelers baby clothes,1,4458
112,B01LS5BYX2,steelers onesies for baby boy,1,4459
112,B01LVV4ZCR,alabama baby clothes,1,4472
112,B0716XXQ2J,baseball board game,1,4476
112,B075VZWQZP,hockey game,1,4480
112,B0776WKNH3,atlanta braves baby clothes,1,4484
112,B07F6XVJMC,mets baby clothes,1,4488
112,B07HBR45WP,ny yankees merchandise,1,4492
112,B07HBR45WP,ny yankees,1,4493
112,B07HBR45WP,yankees merch,2,4500
112,B07HBSJ5BB,dodger gifts,1,4504
112,B07HBSJ5BB,dodgers gifts,1,4505
112,B07HBSJ5BB,dodgers gifts for men,1,4506
112,B07HBSJ5BB,dodgers merch,2,4516
112,B07HBSJ5BB,la dodgers,3,4521
112,B07HBSJ5BB,dodgers collectibles,4,4525
112,B07HBSJ5BB,los angeles dodgers,5,4529
112,B07HBSJ5BB,funny playing cards,6,4533
112,B07MVTS31K,raggedy ann,1,4536
112,B07MVVNJ6K,family puzzles for kids and adults,1,4540
112,B07NLHSQ98,minnesota twins,1,4544
112,B07NLK21XK,cincinnati reds,1,4548
112,B07SFT4BZ7,nfl game,1,4552
112,B07SFT4BZ7,nfl games,1,4553
112,B07TGTSDBY,detroit tigers gifts,1,4560
112,B0829CWWCC,baseball board game,1,4564
112,B08669MFGY,baseball board game,1,4568
112,B08669MFGY,sports trivia game,2,4572
112,B087STBTZP,las vegas puzzle,1,4576
112,B08F8JK36P,chicago cubs baby,1,4580
112,B08F8JK36P,chicago cubs baby clothes,1,4581
112,B08F8JK36P,chicago cubs,1,4582
112,B08F8JK36P,chicago cubs gifts,2,4592
112,B08GPPH1TZ,united states puzzle for kids,1,4597
112,B08GPPH1TZ,united states puzzle,1,4598
112,B096GZY11C,dodgers collectibles,1,4604
112,B096GZY11C,los angeles dodgers,2,4608
112,B096GZY11C,dodger gifts,3,4613
112,B096HB6H6W,st louis cardinals gifts,1,4616
112,B099MV5T3G,dodgers baby clothes,1,4621
112,B099MV5T3G,dodgers baby,1,4623
112,B099MV5T3G,patriots baby clothes,2,4628
112,B09JBBX4K3,dodgers collectibles,1,4632
112,B09JBBX4K3,dodger gifts,2,4636
112,B09JBBX4K3,dodgers gifts,2,4637
112,B0BYMG52WT,puzzle box stand,1,4644
112,B0BYMG52WT,puzzle accessories,2,4648
112,B0F96L73DB,puzzle accessories,1,4652
112,B0F96L73DB,puzzle box stand,2,4656
