select_box,parent_product_id,product_id,search_term,cluster_id,inf_config,kw-prediction_iteration_selected,kw-target_rank,kw-estimated_additional_sales,kw-estimated_additional_loss,kw-total_soft_score,kw-total_hard_score,sr_rc-prediction_iteration_selected,sr_rc-target_rank,sr_rc-estimated_additional_sales,sr_rc-estimated_additional_loss,sr_rc-total_soft_score,sr_rc-total_hard_score,kw_sr_rc-prediction_iteration_selected,kw_sr_rc-target_rank,kw_sr_rc-estimated_additional_sales,kw_sr_rc-estimated_additional_loss,kw_sr_rc-total_soft_score,kw_sr_rc-total_hard_score,pr-prediction_iteration_selected,pr-target_rank,pr-estimated_additional_sales,pr-estimated_additional_loss,pr-total_soft_score,pr-total_hard_score,total_soft_score_product,color_code,biz_configuration_id,session_sequence,session_id,optimization_metric
FALSE,B0DHRSK1GR,B0D5DJ7V4P,indoor earwig traps,70,sr_rc,18,1,236,0,3,-1,100,14,4,6314,0,-3,16,1,236,547,0,-2,25,22,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,keep bugs out of house,71,sr_rc,100,67,1,0,0,-2,91,149,0,3633,0,-3,100,59,1,6315,0,-3,2,157,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,kill flies indoors,72,sr_rc,58,1,438,0,3,0,100,40,1,6314,0,-2,52,1,438,1884,0,-1,25,49,0,0,0,-2,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,kill fruit flies indoors fast,72,sr_rc,18,1,500,0,5,0,100,4,85,6315,0,-1,16,1,500,547,0,-1,25,12,0,0,0,-2,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,kill fruit fly infestation,73,sr_rc,11,1,1383,0,29,-1,84,1,1383,3215,0,-2,10,1,1383,328,0,-2,24,8,2,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,liquid bait traps,74,sr_rc,22,1,1563,0,20,-1,100,25,9,6314,0,-3,22,1,1622,767,0,-2,25,33,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,mosquito catcher,75,sr_rc,100,34,28,0,0,-2,100,118,1,6314,0,-3,100,25,43,6314,0,-2,9,126,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,mosquito traps,76,sr_rc,100,41,229,0,0,-1,100,128,5,6313,0,-3,100,32,328,6313,0,-2,24,136,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,nat catchers for inside home,77,sr_rc,10,1,665,0,9,0,100,8,32,6314,0,-2,9,1,665,291,0,-1,25,16,0,0,0,-2,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,nat repellent,78,sr_rc,16,1,1673,0,25,0,96,1,1673,4160,0,-1,15,1,1673,511,0,-1,25,9,2,0,0,-2,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,nat repellent indoor,78,sr_rc,5,1,1294,0,23,-1,49,1,1294,1770,0,-2,4,1,1258,109,0,-2,24,5,4,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,net traps indoor for home,79,sr_rc,4,1,2238,0,46,-1,73,1,2238,2715,0,-2,4,1,2238,109,0,-2,25,7,6,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,outdoor fly traps for patio,80,sr_rc,19,160,1,0,0,-2,98,179,0,4632,0,-3,19,159,1,657,0,-3,25,187,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,pantry fly traps,81,sr_rc,10,1,594,0,12,-1,100,14,11,6315,0,-3,9,1,594,291,0,-2,25,22,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,plant fly sticky trap sticks,82,sr_rc,29,91,9,0,0,-3,100,140,1,6314,0,-3,73,57,27,2714,0,-3,24,148,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,quick strike fly bait,83,sr_rc,23,1,19132,0,262,-1,100,17,267,6306,0,-2,21,1,19132,729,0,-2,24,30,1,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,small fly trap indoor,84,sr_rc,14,1,1484,0,18,0,100,15,23,6314,0,-2,13,1,1484,437,0,-1,25,23,0,0,0,-2,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,stem fruit fly trap,85,sr_rc,24,1,1088,0,13,-1,100,11,30,6315,0,-3,21,1,1088,730,0,-2,25,19,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,sticky gnat traps for indoor plants,86,sr_rc,73,1,6684,0,25,-1,100,64,5,6314,0,-3,64,1,6684,2348,0,-2,24,73,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,sticky traps for gnats indoor plants,86,sr_rc,46,93,2,0,0,-2,100,144,0,6314,0,-2,76,71,4,2843,0,-2,24,152,0,0,0,-2,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,super sticky insect traps indoor plants,87,sr_rc,71,70,4,0,0,-3,100,141,0,6315,0,-3,71,64,5,2632,0,-3,24,150,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,wingless fruit flies,88,sr_rc,17,1,602,0,8,-1,100,2,222,6315,0,-2,15,1,602,511,0,-2,34,23,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DHRSK1GR,B0D5DJ7V4P,wingless fruit flies live,88,sr_rc,18,1,165,0,2,-1,8,23,0,255,0,-3,18,1,165,620,0,-2,9,23,0,0,0,-3,9,1,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,yellow sticky traps for plant gnats,1,kw,17,1,18391,0,371,0,3,15,12,3,0,-2,16,1,18630,25,14,-1,2,15,1,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat sticky traps for plants,1,kw,17,1,10944,0,210,-1,85,10,286,154,0,-2,16,1,10944,25,7,-2,2,17,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant sticky traps for gnats,1,kw,15,1,7707,0,128,-1,99,6,547,251,0,-2,14,1,7707,22,5,-2,2,15,1,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant gnat sticky traps,1,kw,24,1,4493,0,85,0,99,8,206,251,0,-1,22,1,4493,36,2,-1,2,19,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky traps for plants,1,kw,15,1,4461,0,79,-1,85,13,82,154,0,-2,14,1,4518,22,3,-2,2,20,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,sticky gnat traps,1,kw,19,1,2779,0,63,0,100,2,1025,316,0,-1,18,1,2779,29,2,-1,2,16,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky gnat trap,1,kw,25,1,2639,0,52,0,100,6,241,316,0,-1,23,1,2639,37,1,-1,3,19,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky plant traps for gnats,1,kw,16,1,2431,0,43,-1,96,7,134,199,0,-2,15,1,2431,24,2,-2,3,17,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnats sticky traps,1,kw,26,1,1525,0,30,-1,100,5,172,316,0,-2,23,1,1487,37,1,-2,3,19,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps for plants,1,kw,9,1,1416,0,28,-1,99,5,172,251,0,-2,9,1,1491,14,2,-2,2,13,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,plant gnat traps,1,kw,25,1,1058,0,24,0,98,12,28,225,0,-2,23,1,1058,37,1,-1,2,22,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,sticky trap for gnats,1,kw,30,1,1185,0,23,0,100,9,59,316,0,-1,28,1,1185,46,1,-1,2,23,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,sticky gnat traps for plants,1,kw,16,1,1006,0,22,0,99,7,63,251,0,-1,15,1,1006,24,1,-1,2,16,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat sticky traps,1,kw,35,3,1021,0,14,-1,99,14,96,251,0,-2,36,1,4703,60,1,-2,2,28,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky traps for gnats,1,kw,33,7,746,0,13,0,99,16,168,251,0,-1,67,1,9735,115,1,-1,2,31,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat sticky trap,1,kw,27,1,590,0,11,0,100,6,53,316,0,-1,25,1,590,41,0,-1,3,20,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,gnat plant sticky trap,1,kw,31,1,472,0,7,0,91,14,8,172,0,-2,28,1,472,46,0,-1,2,23,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,yellow plant sticky traps,1,kw,13,1,192,0,4,-1,3,18,0,3,0,-3,12,1,192,19,0,-2,3,18,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky yellow gnat traps,1,kw,30,3,89,0,2,-1,20,19,1,32,0,-3,27,1,307,44,0,-2,2,22,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,yellow sticky traps for gnats,1,kw,29,12,60,0,1,0,28,30,3,46,0,-2,29,9,97,48,0,-1,2,33,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky traps gnats,1,kw,33,6,68,0,1,-1,99,17,10,251,0,-3,59,1,664,101,0,-2,2,30,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat killer,2,kw,49,1,20000,0,283,0,99,23,172,251,0,-1,45,1,20000,76,4,-1,2,37,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnats killer indoor plants,2,kw,42,1,6425,0,99,-1,100,16,113,316,0,-2,39,1,6425,65,1,-2,2,29,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat,2,kw,53,1,7121,0,84,0,97,32,28,210,0,-2,49,1,7121,83,1,-1,2,42,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,fungus gnats,2,kw,41,1,1048,0,16,0,99,20,11,251,0,-2,38,1,1048,63,0,-1,2,31,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat killer for indoor plants,2,kw,46,1,657,0,7,-1,99,23,6,251,0,-3,43,1,657,72,0,-2,2,35,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant bug sticky traps indoor,3,sr_rc,6,1,5301,0,105,-1,71,1,5301,123,0,-2,6,1,5301,8,10,-2,2,8,2,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant bug trap,3,sr_rc,7,1,1595,0,55,-1,87,1,1595,159,0,-2,7,1,1595,10,5,-2,2,14,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,bug sticky traps,3,sr_rc,9,147,1,0,0,-2,99,146,1,251,0,-3,9,147,1,14,0,-3,2,165,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,bug sticky traps for plants,3,sr_rc,17,1,329,0,7,-1,95,14,7,192,0,-3,16,1,329,25,0,-2,2,25,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,bug sticky traps indoor,3,sr_rc,12,121,0,0,0,-2,99,120,0,251,0,-3,12,120,0,19,0,-3,2,140,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,bug traps sticky indoor,3,sr_rc,16,138,0,0,0,-2,99,140,0,251,0,-3,16,137,1,25,0,-3,2,160,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,indoor plant bug sticky traps,3,sr_rc,9,1,525,0,12,-1,97,1,525,210,0,-2,9,1,525,14,1,-2,2,13,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky bug traps,3,sr_rc,18,97,1,0,0,-2,99,108,0,251,0,-3,22,91,1,36,0,-3,2,126,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky bug traps indoor,3,sr_rc,15,120,1,0,0,-2,99,122,1,251,0,-3,15,119,1,24,0,-3,2,143,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky bug traps indoor plants,3,sr_rc,11,1,1671,0,31,-1,100,1,1262,316,0,-2,10,1,1549,15,2,-2,2,14,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky traps for bugs,3,sr_rc,14,97,6,0,0,-2,99,101,5,251,0,-3,14,96,6,22,0,-3,2,120,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat sticky trap,4,sr_rc,13,1,3605,0,72,0,87,1,3844,159,0,-1,13,1,3844,20,3,-1,2,11,1,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat traps,4,sr_rc,8,1,1692,0,41,0,74,1,1692,129,0,-1,7,1,1692,10,4,-1,2,8,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,fungus gnats sticky traps,4,sr_rc,13,1,1154,0,25,0,84,1,1154,151,0,-1,12,1,1154,19,1,-1,2,10,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat trap,4,sr_rc,15,1,13745,0,264,-1,100,2,7860,316,0,-2,14,1,13745,22,11,-2,2,14,1,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat sticky traps for plants,4,sr_rc,16,1,570,0,18,-1,98,7,27,225,0,-3,14,1,570,22,1,-2,2,12,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,yellow fungus gnat sticky traps,4,sr_rc,24,1,596,0,9,0,3,16,0,3,0,-2,22,1,596,36,0,-1,2,16,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
TRUE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat traps for house indoor,5,sr_rc,7,1,672,0,20,0,75,1,672,131,0,-1,7,1,672,10,2,-1,2,9,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat traps for house indoor,5,sr_rc,10,102,139,0,3,-1,98,101,145,225,0,-1,10,101,145,15,0,-1,2,118,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnats killer indoor plants,6,sr_rc,14,1,2863,0,65,-1,90,1,2863,168,0,-2,13,1,2863,20,3,-2,2,13,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat killer for indoor plants,6,sr_rc,18,1,10208,0,204,0,100,2,5763,316,0,-1,17,1,10208,27,7,-1,2,16,1,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungal gnat killer for indoor plants,6,sr_rc,54,5,113,0,2,-1,99,32,3,251,0,-3,69,1,927,119,0,-2,3,41,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat killer for plants,6,sr_rc,67,19,4,0,0,-2,99,54,0,251,0,-3,99,6,21,251,0,-2,2,67,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,gnat killer indoor plants,6,sr_rc,20,1,5682,0,125,-1,100,4,789,316,0,-2,19,1,5682,31,4,-2,4,19,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant gnat killer,6,sr_rc,64,9,89,0,1,-1,100,41,5,316,0,-3,78,1,1567,137,0,-2,2,57,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant gnat killer for indoor,6,sr_rc,47,1,838,0,9,-1,100,20,10,316,0,-3,42,1,838,70,0,-2,2,35,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,plant gnats killer indoor,6,sr_rc,48,1,272,0,3,-1,99,21,3,251,0,-3,43,1,269,72,0,-2,2,35,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,getting rid of gnats in plants,7,sr_rc,11,1,3098,0,66,-1,91,1,3221,172,0,-2,11,1,3221,17,4,-2,2,11,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of gnats,7,sr_rc,63,73,5,0,0,-2,99,105,1,251,0,-3,63,68,6,108,0,-3,2,121,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of gnats from indoor plants,7,sr_rc,43,1,1431,0,24,-1,100,17,23,316,0,-3,39,1,1431,65,0,-2,2,30,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,get rid of gnats in plants,7,sr_rc,41,1,1677,0,26,-1,100,17,25,316,0,-3,38,1,1677,63,0,-2,2,30,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,getting rid of gnats in plants indoor,7,sr_rc,12,1,1605,0,33,-1,100,3,429,316,0,-2,12,1,1605,19,2,-2,2,14,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,how to get rid of gnats,7,sr_rc,65,41,33,0,0,-2,96,78,4,199,0,-3,85,31,55,154,0,-2,2,90,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,how to get rid of gnats in a plant,7,sr_rc,67,6,20,0,0,-2,85,48,0,154,0,-3,67,1,183,115,0,-2,2,57,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,to get rid of gnats,7,sr_rc,56,1,1392,0,15,-1,99,32,6,251,0,-3,52,1,1392,88,0,-2,2,44,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,aphid sticky traps,8,sr_rc,52,1,280,0,3,-1,29,33,0,48,0,-3,42,1,280,70,0,-2,2,37,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,beneficial nematodes fungus gnats,9,sr_rc,18,1,770,0,20,-1,99,6,55,251,0,-2,17,1,770,27,1,-2,2,14,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fungus gnat nematodes,9,sr_rc,79,11,8,0,0,-2,8,65,0,12,0,-3,99,4,25,251,0,-2,2,67,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,best way to get rid of flies indoors,10,sr_rc,22,127,1,0,0,-3,100,139,1,316,0,-3,22,126,1,36,0,-3,2,160,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,best way to get rid of gnats,10,sr_rc,67,9,15,0,0,-1,100,40,1,316,0,-2,73,1,246,127,0,-1,2,58,0,0,0,-2,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,blue sticky traps for thrips,11,sr_rc,100,24,6,0,0,-2,87,88,0,159,0,-3,100,12,15,316,0,-3,2,99,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,bti fungus gnats,12,sr_rc,51,1,509,0,6,-1,95,32,2,192,0,-3,49,1,509,83,0,-2,2,41,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,bug strips sticky indoor gnats,13,sr_rc,57,9,19,0,0,-2,98,36,1,225,0,-3,77,1,354,135,0,-2,2,48,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fly sticky traps indoor,14,sr_rc,16,90,2,0,0,-3,99,106,1,251,0,-3,16,89,2,25,0,-3,2,123,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky fly trap indoor hanging,14,sr_rc,20,119,1,0,0,-3,99,141,0,251,0,-3,20,118,1,32,0,-3,2,157,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,sticky fly traps for indoors,14,sr_rc,13,111,2,0,0,-3,99,119,1,251,0,-3,13,110,2,20,0,-3,2,136,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fruit flies trap indoor,15,sr_rc,22,141,1,0,0,-3,99,160,0,251,0,-3,24,137,1,39,0,-3,2,177,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fruit fly trap for indoors,15,sr_rc,23,138,3,0,0,-3,99,163,1,251,0,-3,29,129,4,48,0,-3,3,179,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fruit fly trap indoor,15,sr_rc,29,122,1,0,0,-3,99,153,0,251,0,-3,41,108,2,69,0,-3,2,169,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,indoor fruit fly trap,15,sr_rc,34,103,2,0,0,-3,99,140,0,251,0,-3,45,90,3,76,0,-3,2,156,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
FALSE,B0DMVK5MSS,B0D7MFCFX1,fruitfly trap indoor,16,sr_rc,25,120,3,0,0,-3,99,156,1,251,0,-3,25,119,3,41,0,-3,3,170,0,0,0,-3,1,2,90,2,6aa4f946-ff42-4749-8463-1ff07145ccbb,items
